ncessch,school_name,school_year,year_start,enrollment,is_interpolated,include
090192000373,Parkville Community School,2013-14,2013,543.0,False,True
090192000373,Parkville Community School,2014-15,2014,532.0,False,True
090192000373,Parkville Community School,2015-16,2015,537.0,False,True
090192000373,Parkville Community School,2016-17,2016,534.0,False,True
090192000373,Parkville Community School,2017-18,2017,485.0,False,True
090192000373,Parkville Community School,2018-19,2018,451.0,False,True
090192000373,Parkville Community School,2019-20,2019,432.0,False,True
090192000373,Parkville Community School,2020-21,2020,385.0,False,True
090192000373,Parkville Community School,2021-22,2021,416.0,False,True
090192000373,Parkville Community School,2022-23,2022,396.0,False,True
090192000373,Parkville Community School,2023-24,2023,375.0,False,True
090192000373,Parkville Community School,2024-25,2024,351.0,False,True
090192001479,Pathways Academy Of Technology And Design,1986-87,1986,,False,False
090192001479,Pathways Academy Of Technology And Design,1987-88,1987,,False,False
090192001479,Pathways Academy Of Technology And Design,1988-89,1988,,False,False
090192001479,Pathways Academy Of Technology And Design,1989-90,1989,,False,False
090192001479,Pathways Academy Of Technology And Design,1990-91,1990,,False,False
090192001479,Pathways Academy Of Technology And Design,1991-92,1991,,False,False
090192001479,Pathways Academy Of Technology And Design,1992-93,1992,,False,False
090192001479,Pathways Academy Of Technology And Design,1993-94,1993,,False,False
090192001479,Pathways Academy Of Technology And Design,1994-95,1994,,False,False
090192001479,Pathways Academy Of Technology And Design,1995-96,1995,,False,False
090192001479,Pathways Academy Of Technology And Design,1996-97,1996,,False,False
090192001479,Pathways Academy Of Technology And Design,1997-98,1997,,False,False
090192001479,Pathways Academy Of Technology And Design,1998-99,1998,,False,False
090192001479,Pathways Academy Of Technology And Design,1999-00,1999,,False,False
090192001479,Pathways Academy Of Technology And Design,2000-01,2000,,False,False
090192001479,Pathways Academy Of Technology And Design,2001-02,2001,,False,False
090192001479,Pathways Academy Of Technology And Design,2002-03,2002,,False,False
090192001479,Pathways Academy Of Technology And Design,2003-04,2003,85.0,False,False
090192001479,Pathways Academy Of Technology And Design,2004-05,2004,162.0,False,False
090192001479,Pathways Academy Of Technology And Design,2005-06,2005,173.0,False,False
090192001479,Pathways Academy Of Technology And Design,2006-07,2006,300.0,False,False
090192001479,Pathways Academy Of Technology And Design,2007-08,2007,350.0,False,False
090192001479,Pathways Academy Of Technology And Design,2008-09,2008,391.0,False,False
090192001479,Pathways Academy Of Technology And Design,2009-10,2009,351.0,False,False
090192001479,Pathways Academy Of Technology And Design,2010-11,2010,355.0,False,False
090192001479,Pathways Academy Of Technology And Design,2011-12,2011,327.0,False,False
090192001479,Pathways Academy Of Technology And Design,2012-13,2012,329.0,False,False
090192001479,Pathways Academy Of Technology And Design,2013-14,2013,330.0,False,False
090192001479,Pathways Academy Of Technology And Design,2014-15,2014,375.0,False,False
090192001479,Pathways Academy Of Technology And Design,2015-16,2015,419.0,False,False
090192001479,Pathways Academy Of Technology And Design,2016-17,2016,421.0,False,False
090192001479,Pathways Academy Of Technology And Design,2017-18,2017,432.0,False,False
090192001479,Pathways Academy Of Technology And Design,2018-19,2018,428.0,False,False
090192001479,Pathways Academy Of Technology And Design,2019-20,2019,403.0,False,False
090192001479,Pathways Academy Of Technology And Design,2020-21,2020,425.0,False,False
090192001479,Pathways Academy Of Technology And Design,2021-22,2021,410.0,False,False
090192001479,Pathways Academy Of Technology And Design,2022-23,2022,389.0,False,False
090192001479,Pathways Academy Of Technology And Design,2023-24,2023,390.0,False,False
090192001479,Pathways Academy Of Technology And Design,2024-25,2024,359.0,False,False
090192000375,Quirk Middle School,1986-87,1986,1225.0,False,False
090192000375,Quirk Middle School,1987-88,1987,1269.0,False,False
090192000375,Quirk Middle School,1988-89,1988,1249.0,False,False
090192000375,Quirk Middle School,1989-90,1989,1260.0,False,False
090192000375,Quirk Middle School,1990-91,1990,1364.0,False,False
090192000375,Quirk Middle School,1991-92,1991,1417.0,False,False
090192000375,Quirk Middle School,1992-93,1992,1351.0,False,False
090192000375,Quirk Middle School,1993-94,1993,1328.0,False,False
090192000375,Quirk Middle School,1994-95,1994,1317.0,False,False
090192000375,Quirk Middle School,1995-96,1995,1252.0,False,False
090192000375,Quirk Middle School,1996-97,1996,1262.0,False,False
090192000375,Quirk Middle School,1997-98,1997,1219.0,False,False
090192000375,Quirk Middle School,1998-99,1998,1213.0,False,False
090192000375,Quirk Middle School,1999-00,1999,1252.0,False,False
090192000375,Quirk Middle School,2000-01,2000,1268.0,False,False
090192000375,Quirk Middle School,2001-02,2001,1219.0,False,False
090192000375,Quirk Middle School,2002-03,2002,1081.0,False,False
090192000375,Quirk Middle School,2003-04,2003,968.0,False,False
090192000375,Quirk Middle School,2004-05,2004,934.0,False,False
090192000375,Quirk Middle School,2005-06,2005,831.0,False,False
090192000375,Quirk Middle School,2006-07,2006,671.0,False,False
090192000375,Quirk Middle School,2007-08,2007,575.0,False,False
090192000375,Quirk Middle School,2008-09,2008,568.0,False,False
090192000375,Quirk Middle School,2009-10,2009,244.0,False,False
090192000375,Quirk Middle School,2010-11,2010,,False,False
090192000375,Quirk Middle School,2011-12,2011,,False,False
090192000375,Quirk Middle School,2012-13,2012,,False,False
090192000375,Quirk Middle School,2013-14,2013,,False,False
090192000375,Quirk Middle School,2014-15,2014,,False,False
090192000375,Quirk Middle School,2015-16,2015,,False,False
090192000375,Quirk Middle School,2016-17,2016,,False,False
090192000375,Quirk Middle School,2017-18,2017,,False,False
090192000375,Quirk Middle School,2018-19,2018,,False,False
090192000375,Quirk Middle School,2019-20,2019,,False,False
090192000375,Quirk Middle School,2020-21,2020,,False,False
090192000375,Quirk Middle School,2021-22,2021,,False,False
090192000375,Quirk Middle School,2022-23,2022,,False,False
090192000375,Quirk Middle School,2023-24,2023,,False,False
090192000375,Quirk Middle School,2024-25,2024,,False,False
090192000376,Rawson School,1986-87,1986,422.0,False,True
090192000376,Rawson School,1987-88,1987,409.0,False,True
090192000376,Rawson School,1988-89,1988,423.0,False,True
090192000376,Rawson School,1989-90,1989,437.0,False,True
090192000376,Rawson School,1990-91,1990,422.0,False,True
090192000376,Rawson School,1991-92,1991,384.0,False,True
090192000376,Rawson School,1992-93,1992,405.0,False,True
090192000376,Rawson School,1993-94,1993,373.0,False,True
090192000376,Rawson School,1994-95,1994,368.0,False,True
090192000376,Rawson School,1995-96,1995,340.0,False,True
090192000376,Rawson School,1996-97,1996,380.0,False,True
090192000376,Rawson School,1997-98,1997,379.0,False,True
090192000376,Rawson School,1998-99,1998,392.0,False,True
090192000376,Rawson School,1999-00,1999,388.0,False,True
090192000376,Rawson School,2000-01,2000,379.0,False,True
090192000376,Rawson School,2001-02,2001,329.0,False,True
090192000376,Rawson School,2002-03,2002,293.0,False,True
090192000376,Rawson School,2003-04,2003,296.0,False,True
090192000376,Rawson School,2004-05,2004,299.0,False,True
090192000376,Rawson School,2005-06,2005,334.0,False,True
090192000376,Rawson School,2006-07,2006,422.0,False,True
090192000376,Rawson School,2007-08,2007,586.0,False,True
090192000376,Rawson School,2008-09,2008,755.0,False,True
090192000376,Rawson School,2009-10,2009,734.0,False,True
090192000376,Rawson School,2010-11,2010,463.0,False,True
090192000376,Rawson School,2011-12,2011,452.0,False,True
090192000376,Rawson School,2012-13,2012,573.0,False,True
090192000376,Rawson School,2013-14,2013,498.0,False,True
090192000376,Rawson School,2014-15,2014,484.0,False,True
090192000376,Rawson School,2015-16,2015,373.0,False,True
090192000376,Rawson School,2016-17,2016,383.0,False,True
090192000376,Rawson School,2017-18,2017,357.0,False,True
090192000376,Rawson School,2018-19,2018,362.0,False,True
090192000376,Rawson School,2019-20,2019,332.0,False,True
090192000376,Rawson School,2020-21,2020,255.0,False,True
090192000376,Rawson School,2021-22,2021,224.0,False,True
090192000376,Rawson School,2022-23,2022,231.0,False,True
090192000376,Rawson School,2023-24,2023,209.0,False,True
090192000376,Rawson School,2024-25,2024,198.0,False,True
090192001582,Renzulli Gifted And Talented Academy,1986-87,1986,,False,False
090192001582,Renzulli Gifted And Talented Academy,1987-88,1987,,False,False
090192001582,Renzulli Gifted And Talented Academy,1988-89,1988,,False,False
090192001582,Renzulli Gifted And Talented Academy,1989-90,1989,,False,False
090192001582,Renzulli Gifted And Talented Academy,1990-91,1990,,False,False
090192001582,Renzulli Gifted And Talented Academy,1991-92,1991,,False,False
090192001582,Renzulli Gifted And Talented Academy,1992-93,1992,,False,False
090192001582,Renzulli Gifted And Talented Academy,1993-94,1993,,False,False
090192001582,Renzulli Gifted And Talented Academy,1994-95,1994,,False,False
090192001582,Renzulli Gifted And Talented Academy,1995-96,1995,,False,False
090192001582,Renzulli Gifted And Talented Academy,1996-97,1996,,False,False
090192001582,Renzulli Gifted And Talented Academy,1997-98,1997,,False,False
090192001582,Renzulli Gifted And Talented Academy,1998-99,1998,,False,False
090192001582,Renzulli Gifted And Talented Academy,1999-00,1999,,False,False
090192001582,Renzulli Gifted And Talented Academy,2000-01,2000,,False,False
090192001582,Renzulli Gifted And Talented Academy,2001-02,2001,,False,False
090192001582,Renzulli Gifted And Talented Academy,2002-03,2002,,False,False
090192001582,Renzulli Gifted And Talented Academy,2003-04,2003,,False,False
090192001582,Renzulli Gifted And Talented Academy,2004-05,2004,,False,False
090192001582,Renzulli Gifted And Talented Academy,2005-06,2005,,False,False
090192001582,Renzulli Gifted And Talented Academy,2006-07,2006,,False,False
090192001582,Renzulli Gifted And Talented Academy,2007-08,2007,,False,False
090192001582,Renzulli Gifted And Talented Academy,2008-09,2008,,False,False
090192001582,Renzulli Gifted And Talented Academy,2009-10,2009,,False,False
090192001582,Renzulli Gifted And Talented Academy,2010-11,2010,57.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2011-12,2011,105.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2012-13,2012,121.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2013-14,2013,128.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2014-15,2014,83.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2015-16,2015,99.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2016-17,2016,131.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2017-18,2017,134.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2018-19,2018,123.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2019-20,2019,129.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2020-21,2020,122.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2021-22,2021,116.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2022-23,2022,119.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2023-24,2023,116.0,False,False
090192001582,Renzulli Gifted And Talented Academy,2024-25,2024,128.0,False,False
090192000026,Sanchez School,1986-87,1986,,False,True
090192000026,Sanchez School,1987-88,1987,,False,True
090192000026,Sanchez School,1988-89,1988,,False,True
090192000026,Sanchez School,1989-90,1989,,False,True
090192000026,Sanchez School,1990-91,1990,,False,True
090192000026,Sanchez School,1991-92,1991,,False,True
090192000026,Sanchez School,1992-93,1992,392.0,False,True
090192000026,Sanchez School,1993-94,1993,516.0,False,True
090192000026,Sanchez School,1994-95,1994,556.0,False,True
090192000026,Sanchez School,1995-96,1995,459.0,False,True
090192000026,Sanchez School,1996-97,1996,520.0,False,True
090192000026,Sanchez School,1997-98,1997,519.0,False,True
090192000026,Sanchez School,1998-99,1998,522.0,False,True
090192000026,Sanchez School,1999-00,1999,485.0,False,True
090192000026,Sanchez School,2000-01,2000,493.0,False,True
090192000026,Sanchez School,2001-02,2001,482.0,False,True
090192000026,Sanchez School,2002-03,2002,507.0,False,True
090192000026,Sanchez School,2003-04,2003,577.0,False,True
090192000026,Sanchez School,2004-05,2004,526.0,False,True
090192000026,Sanchez School,2005-06,2005,559.0,False,True
090192000026,Sanchez School,2006-07,2006,530.0,False,True
090192000026,Sanchez School,2007-08,2007,580.0,False,True
090192000026,Sanchez School,2008-09,2008,528.0,False,True
090192000026,Sanchez School,2009-10,2009,493.0,False,True
090192000026,Sanchez School,2010-11,2010,492.0,False,True
090192000026,Sanchez School,2011-12,2011,469.0,False,True
090192000026,Sanchez School,2012-13,2012,494.0,False,True
090192000026,Sanchez School,2013-14,2013,492.0,False,True
090192000026,Sanchez School,2014-15,2014,485.0,False,True
090192000026,Sanchez School,2015-16,2015,480.0,False,True
090192000026,Sanchez School,2016-17,2016,396.0,False,True
090192000026,Sanchez School,2017-18,2017,364.0,False,True
090192000026,Sanchez School,2018-19,2018,424.0,False,True
090192000026,Sanchez School,2019-20,2019,381.0,False,True
090192000026,Sanchez School,2020-21,2020,344.0,False,True
090192000026,Sanchez School,2021-22,2021,324.0,False,True
090192000026,Sanchez School,2022-23,2022,322.0,False,True
090192000026,Sanchez School,2023-24,2023,332.0,False,True
090192000026,Sanchez School,2024-25,2024,311.0,False,True
090192000377,Sand School,1986-87,1986,751.0,False,True
090192000377,Sand School,1987-88,1987,806.0,False,True
090192000377,Sand School,1988-89,1988,826.0,False,True
090192000377,Sand School,1989-90,1989,781.0,False,True
090192000377,Sand School,1990-91,1990,756.0,False,True
090192000377,Sand School,1991-92,1991,689.0,False,True
090192000377,Sand School,1992-93,1992,688.0,False,True
090192000377,Sand School,1993-94,1993,661.0,False,True
090192000377,Sand School,1994-95,1994,570.0,False,True
090192000377,Sand School,1995-96,1995,489.0,False,True
090192000377,Sand School,1996-97,1996,421.0,False,True
090192000377,Sand School,1997-98,1997,347.0,False,True
090192000377,Sand School,1998-99,1998,370.0,False,True
090192000377,Sand School,1999-00,1999,406.0,False,True
090192000377,Sand School,2000-01,2000,414.0,False,True
090192000377,Sand School,2001-02,2001,393.0,False,True
090192000377,Sand School,2002-03,2002,323.0,False,True
090192000377,Sand School,2003-04,2003,346.0,False,True
090192000377,Sand School,2004-05,2004,371.0,False,True
090192000377,Sand School,2005-06,2005,401.0,False,True
090192000377,Sand School,2006-07,2006,351.0,False,True
090192000377,Sand School,2007-08,2007,366.0,False,True
090192000377,Sand School,2008-09,2008,442.0,False,True
090192000377,Sand School,2009-10,2009,413.0,False,True
090192000377,Sand School,2010-11,2010,463.0,False,True
090192000377,Sand School,2011-12,2011,471.0,False,True
090192000377,Sand School,2012-13,2012,484.0,False,True
090192000377,Sand School,2013-14,2013,459.0,False,True
090192000377,Sand School,2014-15,2014,402.0,False,True
090192000377,Sand School,2015-16,2015,394.0,False,True
090192000377,Sand School,2016-17,2016,362.0,False,True
090192000377,Sand School,2017-18,2017,358.0,False,True
090192000377,Sand School,2018-19,2018,395.0,False,True
090192000377,Sand School,2019-20,2019,333.0,False,True
090192000377,Sand School,2020-21,2020,286.0,False,True
090192000377,Sand School,2021-22,2021,291.0,False,True
090192000377,Sand School,2022-23,2022,286.0,False,True
090192000377,Sand School,2023-24,2023,273.0,False,True
090192000377,Sand School,2024-25,2024,266.0,False,True
090192001589,Sarah J Rawson Middle Grades Academy,1986-87,1986,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1987-88,1987,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1988-89,1988,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1989-90,1989,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1990-91,1990,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1991-92,1991,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1992-93,1992,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1993-94,1993,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1994-95,1994,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1995-96,1995,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1996-97,1996,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1997-98,1997,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1998-99,1998,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,1999-00,1999,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2000-01,2000,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2001-02,2001,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2002-03,2002,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2003-04,2003,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2004-05,2004,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2005-06,2005,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2006-07,2006,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2007-08,2007,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2008-09,2008,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2009-10,2009,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2010-11,2010,188.0,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2011-12,2011,202.0,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2012-13,2012,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2013-14,2013,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2014-15,2014,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2015-16,2015,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2016-17,2016,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2017-18,2017,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2018-19,2018,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2019-20,2019,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2020-21,2020,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2021-22,2021,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2022-23,2022,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2023-24,2023,,False,False
090192001589,Sarah J Rawson Middle Grades Academy,2024-25,2024,,False,False
090192000378,Simpson-Waverly School,1986-87,1986,548.0,False,True
090192000378,Simpson-Waverly School,1987-88,1987,589.0,False,True
090192000378,Simpson-Waverly School,1988-89,1988,609.0,False,True
090192000378,Simpson-Waverly School,1989-90,1989,610.0,False,True
090192000378,Simpson-Waverly School,1990-91,1990,630.0,False,True
090192000378,Simpson-Waverly School,1991-92,1991,626.0,False,True
090192000378,Simpson-Waverly School,1992-93,1992,562.0,False,True
090192000378,Simpson-Waverly School,1993-94,1993,570.0,False,True
090192000378,Simpson-Waverly School,1994-95,1994,466.0,False,True
090192000378,Simpson-Waverly School,1995-96,1995,495.0,False,True
090192000378,Simpson-Waverly School,1996-97,1996,470.0,False,True
090192000378,Simpson-Waverly School,1997-98,1997,461.0,False,True
090192000378,Simpson-Waverly School,1998-99,1998,425.0,False,True
090192000378,Simpson-Waverly School,1999-00,1999,418.0,False,True
090192000378,Simpson-Waverly School,2000-01,2000,371.0,False,True
090192000378,Simpson-Waverly School,2001-02,2001,328.0,False,True
090192000378,Simpson-Waverly School,2002-03,2002,332.0,False,True
090192000378,Simpson-Waverly School,2003-04,2003,323.0,False,True
090192000378,Simpson-Waverly School,2004-05,2004,383.0,False,True
090192000378,Simpson-Waverly School,2005-06,2005,420.0,False,True
090192000378,Simpson-Waverly School,2006-07,2006,371.0,False,True
090192000378,Simpson-Waverly School,2007-08,2007,366.0,False,True
090192000378,Simpson-Waverly School,2008-09,2008,347.0,False,True
090192000378,Simpson-Waverly School,2009-10,2009,437.0,False,True
090192000378,Simpson-Waverly School,2010-11,2010,362.0,False,True
090192000378,Simpson-Waverly School,2011-12,2011,347.0,False,True
090192000378,Simpson-Waverly School,2012-13,2012,326.0,False,True
090192000378,Simpson-Waverly School,2013-14,2013,297.0,False,True
090192000378,Simpson-Waverly School,2014-15,2014,295.0,False,True
090192000378,Simpson-Waverly School,2015-16,2015,293.0,False,True
090192000378,Simpson-Waverly School,2016-17,2016,314.0,False,True
090192000378,Simpson-Waverly School,2017-18,2017,251.0,False,True
090192000378,Simpson-Waverly School,2018-19,2018,,False,True
090192000378,Simpson-Waverly School,2019-20,2019,,False,True
090192000378,Simpson-Waverly School,2020-21,2020,,False,True
090192000378,Simpson-Waverly School,2021-22,2021,,False,True
090192000378,Simpson-Waverly School,2022-23,2022,,False,True
090192000378,Simpson-Waverly School,2023-24,2023,,False,True
090192000378,Simpson-Waverly School,2024-25,2024,,False,True
090192001370,Sport And Medical Sciences Academy,1986-87,1986,,False,False
090192001370,Sport And Medical Sciences Academy,1987-88,1987,,False,False
090192001370,Sport And Medical Sciences Academy,1988-89,1988,,False,False
090192001370,Sport And Medical Sciences Academy,1989-90,1989,,False,False
090192001370,Sport And Medical Sciences Academy,1990-91,1990,,False,False
090192001370,Sport And Medical Sciences Academy,1991-92,1991,,False,False
090192001370,Sport And Medical Sciences Academy,1992-93,1992,,False,False
090192001370,Sport And Medical Sciences Academy,1993-94,1993,,False,False
090192001370,Sport And Medical Sciences Academy,1994-95,1994,,False,False
090192001370,Sport And Medical Sciences Academy,1995-96,1995,,False,False
090192001370,Sport And Medical Sciences Academy,1996-97,1996,,False,False
090192001370,Sport And Medical Sciences Academy,1997-98,1997,,False,False
090192001370,Sport And Medical Sciences Academy,1998-99,1998,,False,False
090192001370,Sport And Medical Sciences Academy,1999-00,1999,,False,False
090192001370,Sport And Medical Sciences Academy,2000-01,2000,,False,False
090192001370,Sport And Medical Sciences Academy,2001-02,2001,,False,False
090192001370,Sport And Medical Sciences Academy,2002-03,2002,316.0,False,False
090192001370,Sport And Medical Sciences Academy,2003-04,2003,357.0,False,False
090192001370,Sport And Medical Sciences Academy,2004-05,2004,384.0,False,False
090192001370,Sport And Medical Sciences Academy,2005-06,2005,318.0,False,False
090192001370,Sport And Medical Sciences Academy,2006-07,2006,402.0,False,False
090192001370,Sport And Medical Sciences Academy,2007-08,2007,395.0,False,False
090192001370,Sport And Medical Sciences Academy,2008-09,2008,578.0,False,False
090192001370,Sport And Medical Sciences Academy,2009-10,2009,602.0,False,False
090192001370,Sport And Medical Sciences Academy,2010-11,2010,672.0,False,False
090192001370,Sport And Medical Sciences Academy,2011-12,2011,637.0,False,False
090192001370,Sport And Medical Sciences Academy,2012-13,2012,692.0,False,False
090192001370,Sport And Medical Sciences Academy,2013-14,2013,705.0,False,False
090192001370,Sport And Medical Sciences Academy,2014-15,2014,702.0,False,False
090192001370,Sport And Medical Sciences Academy,2015-16,2015,707.0,False,False
090192001370,Sport And Medical Sciences Academy,2016-17,2016,709.0,False,False
090192001370,Sport And Medical Sciences Academy,2017-18,2017,700.0,False,False
090192001370,Sport And Medical Sciences Academy,2018-19,2018,679.0,False,False
090192001370,Sport And Medical Sciences Academy,2019-20,2019,643.0,False,False
090192001370,Sport And Medical Sciences Academy,2020-21,2020,606.0,False,False
090192001370,Sport And Medical Sciences Academy,2021-22,2021,579.0,False,False
090192001370,Sport And Medical Sciences Academy,2022-23,2022,530.0,False,False
090192001370,Sport And Medical Sciences Academy,2023-24,2023,450.0,False,False
090192001370,Sport And Medical Sciences Academy,2024-25,2024,463.0,False,False
090192000362,Stem Magnet At Annie Fisher School,1986-87,1986,593.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1987-88,1987,715.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1988-89,1988,709.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1989-90,1989,736.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1990-91,1990,757.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1991-92,1991,734.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1992-93,1992,736.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1993-94,1993,776.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1994-95,1994,728.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1995-96,1995,784.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1996-97,1996,770.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1997-98,1997,764.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1998-99,1998,730.0,False,True
090192000362,Stem Magnet At Annie Fisher School,1999-00,1999,723.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2000-01,2000,695.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2001-02,2001,709.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2002-03,2002,661.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2003-04,2003,603.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2004-05,2004,558.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2005-06,2005,589.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2006-07,2006,620.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2007-08,2007,560.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2008-09,2008,376.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2009-10,2009,253.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2010-11,2010,329.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2011-12,2011,344.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2012-13,2012,356.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2013-14,2013,359.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2014-15,2014,360.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2015-16,2015,367.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2016-17,2016,366.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2017-18,2017,363.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2018-19,2018,366.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2019-20,2019,337.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2020-21,2020,342.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2021-22,2021,352.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2022-23,2022,344.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2023-24,2023,373.0,False,True
090192000362,Stem Magnet At Annie Fisher School,2024-25,2024,348.0,False,True
090192000380,Twain School,1986-87,1986,423.0,False,False
090192000380,Twain School,1987-88,1987,455.0,False,False
090192000380,Twain School,1988-89,1988,443.0,False,False
090192000380,Twain School,1989-90,1989,455.0,False,False
090192000380,Twain School,1990-91,1990,478.0,False,False
090192000380,Twain School,1991-92,1991,455.0,False,False
090192000380,Twain School,1992-93,1992,434.0,False,False
090192000380,Twain School,1993-94,1993,442.0,False,False
090192000380,Twain School,1994-95,1994,427.0,False,False
090192000380,Twain School,1995-96,1995,391.0,False,False
090192000380,Twain School,1996-97,1996,417.0,False,False
090192000380,Twain School,1997-98,1997,426.0,False,False
090192000380,Twain School,1998-99,1998,438.0,False,False
090192000380,Twain School,1999-00,1999,427.0,False,False
090192000380,Twain School,2000-01,2000,410.0,False,False
090192000380,Twain School,2001-02,2001,338.0,False,False
090192000380,Twain School,2002-03,2002,328.0,False,False
090192000380,Twain School,2003-04,2003,359.0,False,False
090192000380,Twain School,2004-05,2004,337.0,False,False
090192000380,Twain School,2005-06,2005,347.0,False,False
090192000380,Twain School,2006-07,2006,290.0,False,False
090192000380,Twain School,2007-08,2007,282.0,False,False
090192000380,Twain School,2008-09,2008,,False,False
090192000380,Twain School,2009-10,2009,,False,False
090192000380,Twain School,2010-11,2010,,False,False
090192000380,Twain School,2011-12,2011,,False,False
090192000380,Twain School,2012-13,2012,,False,False
090192000380,Twain School,2013-14,2013,,False,False
090192000380,Twain School,2014-15,2014,,False,False
090192000380,Twain School,2015-16,2015,,False,False
090192000380,Twain School,2016-17,2016,,False,False
090192000380,Twain School,2017-18,2017,,False,False
090192000380,Twain School,2018-19,2018,,False,False
090192000380,Twain School,2019-20,2019,,False,False
090192000380,Twain School,2020-21,2020,,False,False
090192000380,Twain School,2021-22,2021,,False,False
090192000380,Twain School,2022-23,2022,,False,False
090192000380,Twain School,2023-24,2023,,False,False
090192000380,Twain School,2024-25,2024,,False,False
090192001381,University High School Of Science And Engineering,1986-87,1986,,False,False
